path,label
train_2/3062.wav,2
train_3/3063.wav,3
train_0/3064.wav,0
train_1/3065.wav,1
train_2/3066.wav,2
train_0/3067.wav,0
train_1/3068.wav,1
train_1/3069.wav,1
train_0/3070.wav,0
train_0/3071.wav,0
train_0/3072.wav,0
train_3/3073.wav,3
train_2/3074.wav,2
train_0/3075.wav,0
train_3/3076.wav,3
train_2/3077.wav,2
train_3/3078.wav,3
train_1/3079.wav,1
train_1/3080.wav,1
train_3/3081.wav,3
train_0/3082.wav,0
train_2/3083.wav,2
train_2/3084.wav,2
train_3/3085.wav,3
train_2/3086.wav,2
train_0/3087.wav,0
train_1/3088.wav,1
train_0/3089.wav,0
train_0/3090.wav,0
train_3/3091.wav,3
train_0/3092.wav,0
train_2/3093.wav,2
train_3/3094.wav,3
train_0/3095.wav,0
train_0/3096.wav,0
train_0/3097.wav,0
train_0/3098.wav,0
train_1/3099.wav,1
train_2/3100.wav,2
train_0/3101.wav,0
train_0/3102.wav,0
train_3/3103.wav,3
train_2/3104.wav,2
train_2/3105.wav,2
train_2/3106.wav,2
train_2/3107.wav,2
train_1/3108.wav,1
train_2/3109.wav,2
train_2/3110.wav,2
train_0/3111.wav,0
train_3/3112.wav,3
train_0/3113.wav,0
train_0/3114.wav,0
train_0/3115.wav,0
train_0/3116.wav,0
train_0/3117.wav,0
train_3/3118.wav,3
train_0/3119.wav,0
train_1/3120.wav,1
train_0/3121.wav,0
train_0/3122.wav,0
train_3/3123.wav,3
train_3/3124.wav,3
train_3/3125.wav,3
train_2/3126.wav,2
train_1/3127.wav,1
train_3/3128.wav,3
train_2/3129.wav,2
train_1/3130.wav,1
train_3/3131.wav,3
train_2/3132.wav,2
train_2/3133.wav,2
train_1/3134.wav,1
train_2/3135.wav,2
train_2/3136.wav,2
train_3/3137.wav,3
train_2/3138.wav,2
train_1/3139.wav,1
train_3/3140.wav,3
train_2/3141.wav,2
train_3/3142.wav,3
train_2/3143.wav,2
train_1/3144.wav,1
train_3/3145.wav,3
train_2/3146.wav,2
train_1/3147.wav,1
train_1/3148.wav,1
train_1/3149.wav,1
train_1/3150.wav,1
train_1/3151.wav,1
train_0/3152.wav,0
train_2/3153.wav,2
train_1/3154.wav,1
train_0/3155.wav,0
train_2/3156.wav,2
train_1/3157.wav,1
train_1/3158.wav,1
train_0/3159.wav,0
train_1/3160.wav,1
train_1/3161.wav,1
train_2/3162.wav,2
train_3/3163.wav,3
train_3/3164.wav,3
train_0/3165.wav,0
train_3/3166.wav,3
train_1/3167.wav,1
train_1/3168.wav,1
train_3/3169.wav,3
train_0/3170.wav,0
train_0/3171.wav,0
train_3/3172.wav,3
train_0/3173.wav,0
train_3/3174.wav,3
train_2/3175.wav,2
train_1/3176.wav,1
train_0/3177.wav,0
train_0/3178.wav,0
train_2/3179.wav,2
train_2/3180.wav,2
train_0/3181.wav,0
train_1/3182.wav,1
train_3/3183.wav,3
train_0/3184.wav,0
train_0/3185.wav,0
train_0/3186.wav,0
train_2/3187.wav,2
train_2/3188.wav,2
train_2/3189.wav,2
train_2/3190.wav,2
train_3/3191.wav,3
train_1/3192.wav,1
train_3/3193.wav,3
train_3/3194.wav,3
train_3/3195.wav,3
train_0/3196.wav,0
train_1/3197.wav,1
train_0/3198.wav,0
train_0/3199.wav,0
train_2/3200.wav,2
train_3/3201.wav,3
train_1/3202.wav,1
train_2/3203.wav,2
train_1/3204.wav,1
train_3/3205.wav,3
train_1/3206.wav,1
train_3/3207.wav,3
train_2/3208.wav,2
train_0/3209.wav,0
train_2/3210.wav,2
train_2/3211.wav,2
train_1/3212.wav,1
train_3/3213.wav,3
train_0/3214.wav,0
train_1/3215.wav,1
train_3/3216.wav,3
train_0/3217.wav,0
train_0/3218.wav,0
train_3/3219.wav,3
train_1/3220.wav,1
train_2/3221.wav,2
train_0/3222.wav,0
train_2/3223.wav,2
train_3/3224.wav,3
train_1/3225.wav,1
train_1/3226.wav,1
train_2/3227.wav,2
train_0/3228.wav,0
train_1/3229.wav,1
train_3/3230.wav,3
train_0/3231.wav,0
train_0/3232.wav,0
train_1/3233.wav,1
train_3/3234.wav,3
train_3/3235.wav,3
train_1/3236.wav,1
train_1/3237.wav,1
train_2/3238.wav,2
train_3/3239.wav,3
train_1/3240.wav,1
train_1/3241.wav,1
train_0/3242.wav,0
train_0/3243.wav,0
train_2/3244.wav,2
train_2/3245.wav,2
train_2/3246.wav,2
train_0/3247.wav,0
train_2/3248.wav,2
train_0/3249.wav,0
train_1/3250.wav,1
train_2/3251.wav,2
train_1/3252.wav,1
train_2/3253.wav,2
train_3/3254.wav,3
train_0/3255.wav,0
train_1/3256.wav,1
train_2/3257.wav,2
train_2/3258.wav,2
train_3/3259.wav,3
train_0/3260.wav,0
train_2/3261.wav,2
train_1/3262.wav,1
train_2/3263.wav,2
train_3/3264.wav,3
train_2/3265.wav,2
train_0/3266.wav,0
train_1/3267.wav,1
train_1/3268.wav,1
train_0/3269.wav,0
train_3/3270.wav,3
train_1/3271.wav,1
train_0/3272.wav,0
train_3/3273.wav,3
train_1/3274.wav,1
train_2/3275.wav,2
train_2/3276.wav,2
train_1/3277.wav,1
train_0/3278.wav,0
train_1/3279.wav,1
train_0/3280.wav,0
train_3/3281.wav,3
train_0/3282.wav,0
train_1/3283.wav,1
train_0/3284.wav,0
train_1/3285.wav,1
train_3/3286.wav,3
train_0/3287.wav,0
train_1/3288.wav,1
train_2/3289.wav,2
train_0/3290.wav,0
train_3/3291.wav,3
train_0/3292.wav,0
train_1/3293.wav,1
train_1/3294.wav,1
train_0/3295.wav,0
train_2/3296.wav,2
train_0/3297.wav,0
train_2/3298.wav,2
train_1/3299.wav,1
train_0/3300.wav,0
train_3/3301.wav,3
train_1/3302.wav,1
train_3/3303.wav,3
train_1/3304.wav,1
train_2/3305.wav,2
train_3/3306.wav,3
train_3/3307.wav,3
train_3/3308.wav,3
train_2/3309.wav,2
train_1/3310.wav,1
train_0/3311.wav,0
train_0/3312.wav,0
train_2/3313.wav,2
train_1/3314.wav,1
train_0/3315.wav,0
train_1/3316.wav,1
train_1/3317.wav,1
train_2/3318.wav,2
train_1/3319.wav,1
train_2/3320.wav,2
train_2/3321.wav,2
train_0/3322.wav,0
train_0/3323.wav,0
train_0/3324.wav,0
train_1/3325.wav,1
train_3/3326.wav,3
train_0/3327.wav,0
train_3/3328.wav,3
train_2/3329.wav,2
train_2/3330.wav,2
train_0/3331.wav,0
train_1/3332.wav,1
train_3/3333.wav,3
train_3/3334.wav,3
train_0/3335.wav,0
train_2/3336.wav,2
train_1/3337.wav,1
train_0/3338.wav,0
train_0/3339.wav,0
train_2/3340.wav,2
train_0/3341.wav,0
train_3/3342.wav,3
train_0/3343.wav,0
train_2/3344.wav,2
train_3/3345.wav,3
train_0/3346.wav,0
train_0/3347.wav,0
train_3/3348.wav,3
train_1/3349.wav,1
train_1/3350.wav,1
train_1/3351.wav,1
train_1/3352.wav,1
train_0/3353.wav,0
train_3/3354.wav,3
train_3/3355.wav,3
train_1/3356.wav,1
train_2/3357.wav,2
train_0/3358.wav,0
train_0/3359.wav,0
train_1/3360.wav,1
train_3/3361.wav,3
train_1/3362.wav,1
train_0/3363.wav,0
train_0/3364.wav,0
train_3/3365.wav,3
train_0/3366.wav,0
train_2/3367.wav,2
train_0/3368.wav,0
train_2/3369.wav,2
train_2/3370.wav,2
train_0/3371.wav,0
train_2/3372.wav,2
train_0/3373.wav,0
train_2/3374.wav,2
train_1/3375.wav,1
train_0/3376.wav,0
train_1/3377.wav,1
train_2/3378.wav,2
train_3/3379.wav,3
train_1/3380.wav,1
train_3/3381.wav,3
train_2/3382.wav,2
train_0/3383.wav,0
train_1/3384.wav,1
train_2/3385.wav,2
train_2/3386.wav,2
train_0/3387.wav,0
train_3/3388.wav,3
train_0/3389.wav,0
train_0/3390.wav,0
train_0/3391.wav,0
train_3/3392.wav,3
train_2/3393.wav,2
train_0/3394.wav,0
train_0/3395.wav,0
train_2/3396.wav,2
train_0/3397.wav,0
train_0/3398.wav,0
train_1/3399.wav,1
train_2/3400.wav,2
train_0/3401.wav,0
train_1/3402.wav,1
train_3/3403.wav,3
train_0/3404.wav,0
train_0/3405.wav,0
train_2/3406.wav,2
train_3/3407.wav,3
train_1/3408.wav,1
train_2/3409.wav,2
train_2/3410.wav,2
train_2/3411.wav,2
train_2/3412.wav,2
train_0/3413.wav,0
train_1/3414.wav,1
train_2/3415.wav,2
train_3/3416.wav,3
train_0/3417.wav,0
train_2/3418.wav,2
train_3/3419.wav,3
train_0/3420.wav,0
train_1/3421.wav,1
train_2/3422.wav,2
train_3/3423.wav,3
train_0/3424.wav,0
train_0/3425.wav,0
train_1/3426.wav,1
train_1/3427.wav,1
train_2/3428.wav,2
train_3/3429.wav,3
train_1/3430.wav,1
train_0/3431.wav,0
train_0/3432.wav,0
train_2/3433.wav,2
train_3/3434.wav,3
train_2/3435.wav,2
train_1/3436.wav,1
train_0/3437.wav,0
train_0/3438.wav,0
train_0/3439.wav,0
train_0/3440.wav,0
train_2/3441.wav,2
train_2/3442.wav,2
train_2/3443.wav,2
train_0/3444.wav,0
train_0/3445.wav,0
train_2/3446.wav,2
train_1/3447.wav,1
train_2/3448.wav,2
train_1/3449.wav,1
train_3/3450.wav,3
train_2/3451.wav,2
train_0/3452.wav,0
train_0/3453.wav,0
train_1/3454.wav,1
train_2/3455.wav,2
train_0/3456.wav,0
train_3/3457.wav,3
train_0/3458.wav,0
train_3/3459.wav,3
train_3/3460.wav,3
train_3/3461.wav,3
train_0/3462.wav,0
train_0/3463.wav,0
train_3/3464.wav,3
train_3/3465.wav,3
train_2/3466.wav,2
train_0/3467.wav,0
train_2/3468.wav,2
train_0/3469.wav,0
train_0/3470.wav,0
train_3/3471.wav,3
train_3/3472.wav,3
train_3/3473.wav,3
train_0/3474.wav,0
train_0/3475.wav,0
train_3/3476.wav,3
train_3/3477.wav,3
train_1/3478.wav,1
train_0/3479.wav,0
train_2/3480.wav,2
train_2/3481.wav,2
train_1/3482.wav,1
train_3/3483.wav,3
train_1/3484.wav,1
train_1/3485.wav,1
train_0/3486.wav,0
train_3/3487.wav,3
train_0/3488.wav,0
train_0/3489.wav,0
train_0/3490.wav,0
train_1/3491.wav,1
train_3/3492.wav,3
train_1/3493.wav,1
train_1/3494.wav,1
train_2/3495.wav,2
train_0/3496.wav,0
train_2/3497.wav,2
train_2/3498.wav,2
train_0/3499.wav,0
train_0/3500.wav,0
train_2/3501.wav,2
train_2/3502.wav,2
train_1/3503.wav,1
train_3/3504.wav,3
train_0/3505.wav,0
train_3/3506.wav,3
train_2/3507.wav,2
train_1/3508.wav,1
train_0/3509.wav,0
train_3/3510.wav,3
train_2/3511.wav,2
train_3/3512.wav,3
train_3/3513.wav,3
train_1/3514.wav,1
train_0/3515.wav,0
train_2/3516.wav,2
train_0/3517.wav,0
train_0/3518.wav,0
train_0/3519.wav,0
train_0/3520.wav,0
train_0/3521.wav,0
train_0/3522.wav,0
train_1/3523.wav,1
train_2/3524.wav,2
train_0/3525.wav,0
train_3/3526.wav,3
train_2/3527.wav,2
train_1/3528.wav,1
train_1/3529.wav,1
train_0/3530.wav,0
train_3/3531.wav,3
train_3/3532.wav,3
train_3/3533.wav,3
train_3/3534.wav,3
train_1/3535.wav,1
train_1/3536.wav,1
train_0/3537.wav,0
train_1/3538.wav,1
train_3/3539.wav,3
train_1/3540.wav,1
train_1/3541.wav,1
train_3/3542.wav,3
train_1/3543.wav,1
train_0/3544.wav,0
train_1/3545.wav,1
train_3/3546.wav,3
train_1/3547.wav,1
train_3/3548.wav,3
train_0/3549.wav,0
train_1/3550.wav,1
train_0/3551.wav,0
train_1/3552.wav,1
train_3/3553.wav,3
train_3/3554.wav,3
train_0/3555.wav,0
train_2/3556.wav,2
train_3/3557.wav,3
train_3/3558.wav,3
train_0/3559.wav,0
train_0/3560.wav,0
train_2/3561.wav,2
train_2/3562.wav,2
train_1/3563.wav,1
train_1/3564.wav,1
train_0/3565.wav,0
train_0/3566.wav,0
train_3/3567.wav,3
train_1/3568.wav,1
train_3/3569.wav,3
train_0/3570.wav,0
train_1/3571.wav,1
train_3/3572.wav,3
train_2/3573.wav,2
train_2/3574.wav,2
train_1/3575.wav,1
train_2/3576.wav,2
train_2/3577.wav,2
train_2/3578.wav,2
train_1/3579.wav,1
train_0/3580.wav,0
train_2/3581.wav,2
train_0/3582.wav,0
train_0/3583.wav,0
train_1/3584.wav,1
train_3/3585.wav,3
train_1/3586.wav,1
train_0/3587.wav,0
train_3/3588.wav,3
train_3/3589.wav,3
train_1/3590.wav,1
train_0/3591.wav,0
train_1/3592.wav,1
train_0/3593.wav,0
train_1/3594.wav,1
train_2/3595.wav,2
train_1/3596.wav,1
train_2/3597.wav,2
train_2/3598.wav,2
train_1/3599.wav,1
train_2/3600.wav,2
train_0/3601.wav,0
train_2/3602.wav,2
train_2/3603.wav,2
train_3/3604.wav,3
train_2/3605.wav,2
train_2/3606.wav,2
train_1/3607.wav,1
train_0/3608.wav,0
train_1/3609.wav,1
train_0/3610.wav,0
train_1/3611.wav,1
train_0/3612.wav,0
train_2/3613.wav,2
train_2/3614.wav,2
train_0/3615.wav,0
train_1/3616.wav,1
train_1/3617.wav,1
train_3/3618.wav,3
train_1/3619.wav,1
train_3/3620.wav,3
train_0/3621.wav,0
train_3/3622.wav,3
train_0/3623.wav,0
train_2/3624.wav,2
train_2/3625.wav,2
train_2/3626.wav,2
train_2/3627.wav,2
train_1/3628.wav,1
train_3/3629.wav,3
train_3/3630.wav,3
train_2/3631.wav,2
train_0/3632.wav,0
train_1/3633.wav,1
train_0/3634.wav,0
train_0/3635.wav,0
train_2/3636.wav,2
train_0/3637.wav,0
train_3/3638.wav,3
train_1/3639.wav,1
train_0/3640.wav,0
train_3/3641.wav,3
train_3/3642.wav,3
train_1/3643.wav,1
train_2/3644.wav,2
train_1/3645.wav,1
train_3/3646.wav,3
train_3/3647.wav,3
train_2/3648.wav,2
train_0/3649.wav,0
train_1/3650.wav,1
train_3/3651.wav,3
train_2/3652.wav,2
train_3/3653.wav,3
train_3/3654.wav,3
train_1/3655.wav,1
train_2/3656.wav,2
train_2/3657.wav,2
train_1/3658.wav,1
train_2/3659.wav,2
train_1/3660.wav,1
train_3/3661.wav,3
train_1/3662.wav,1
train_2/3663.wav,2
train_2/3664.wav,2
train_1/3665.wav,1
train_3/3666.wav,3
train_2/3667.wav,2
train_3/3668.wav,3
train_2/3669.wav,2
train_2/3670.wav,2
train_1/3671.wav,1
train_2/3672.wav,2
train_2/3673.wav,2
train_2/3674.wav,2
train_2/3675.wav,2
train_3/3676.wav,3
train_0/3677.wav,0
train_2/3678.wav,2
train_1/3679.wav,1
train_0/3680.wav,0
train_2/3681.wav,2
train_3/3682.wav,3
train_3/3683.wav,3
train_3/3684.wav,3
train_0/3685.wav,0
train_1/3686.wav,1
train_2/3687.wav,2
train_0/3688.wav,0
train_3/3689.wav,3
train_1/3690.wav,1
train_2/3691.wav,2
train_2/3692.wav,2
train_3/3693.wav,3
train_3/3694.wav,3
train_0/3695.wav,0
train_1/3696.wav,1
train_3/3697.wav,3
train_2/3698.wav,2
train_1/3699.wav,1
train_0/3700.wav,0
train_3/3701.wav,3
train_2/3702.wav,2
train_2/3703.wav,2
train_0/3704.wav,0
train_3/3705.wav,3
train_3/3706.wav,3
train_3/3707.wav,3
train_3/3708.wav,3
train_3/3709.wav,3
train_1/3710.wav,1
train_3/3711.wav,3
train_0/3712.wav,0
train_1/3713.wav,1
train_3/3714.wav,3
train_0/3715.wav,0
train_3/3716.wav,3
train_3/3717.wav,3
train_0/3718.wav,0
train_2/3719.wav,2
train_0/3720.wav,0
train_2/3721.wav,2
train_0/3722.wav,0
train_0/3723.wav,0
train_0/3724.wav,0
train_3/3725.wav,3
train_3/3726.wav,3
train_1/3727.wav,1
train_0/3728.wav,0
train_3/3729.wav,3
train_3/3730.wav,3
train_0/3731.wav,0
train_2/3732.wav,2
train_3/3733.wav,3
train_2/3734.wav,2
train_3/3735.wav,3
train_1/3736.wav,1
train_1/3737.wav,1
train_3/3738.wav,3
train_1/3739.wav,1
train_0/3740.wav,0
train_0/3741.wav,0
train_3/3742.wav,3
train_0/3743.wav,0
train_1/3744.wav,1
train_3/3745.wav,3
train_2/3746.wav,2
train_2/3747.wav,2
train_3/3748.wav,3
train_3/3749.wav,3
train_2/3750.wav,2
train_1/3751.wav,1
train_2/3752.wav,2
train_3/3753.wav,3
train_3/3754.wav,3
train_1/3755.wav,1
train_2/3756.wav,2
train_1/3757.wav,1
train_0/3758.wav,0
train_1/3759.wav,1
train_2/3760.wav,2
train_0/3761.wav,0
train_2/3762.wav,2
train_2/3763.wav,2
train_3/3764.wav,3
train_0/3765.wav,0
train_3/3766.wav,3
train_0/3767.wav,0
train_0/3768.wav,0
train_2/3769.wav,2
train_1/3770.wav,1
train_0/3771.wav,0
train_0/3772.wav,0
train_0/3773.wav,0
train_1/3774.wav,1
train_2/3775.wav,2
train_0/3776.wav,0
train_0/3777.wav,0
train_2/3778.wav,2
train_0/3779.wav,0
train_0/3780.wav,0
train_1/3781.wav,1
train_0/3782.wav,0
train_1/3783.wav,1
train_2/3784.wav,2
train_1/3785.wav,1
train_2/3786.wav,2
train_1/3787.wav,1
train_3/3788.wav,3
train_2/3789.wav,2
train_0/3790.wav,0
train_2/3791.wav,2
train_3/3792.wav,3
train_3/3793.wav,3
train_1/3794.wav,1
train_2/3795.wav,2
train_2/3796.wav,2
train_2/3797.wav,2
train_3/3798.wav,3
train_1/3799.wav,1
train_2/3800.wav,2
train_0/3801.wav,0
train_2/3802.wav,2
train_3/3803.wav,3
train_2/3804.wav,2
train_2/3805.wav,2
train_2/3806.wav,2
train_0/3807.wav,0
train_0/3808.wav,0
train_0/3809.wav,0
train_2/3810.wav,2
train_3/3811.wav,3
train_0/3812.wav,0
train_0/3813.wav,0
train_2/3814.wav,2
train_0/3815.wav,0
train_1/3816.wav,1
train_0/3817.wav,0
train_0/3818.wav,0
train_1/3819.wav,1
train_1/3820.wav,1
train_1/3821.wav,1
train_3/3822.wav,3
train_2/3823.wav,2
train_2/3824.wav,2
train_2/3825.wav,2
train_3/3826.wav,3
train_2/3827.wav,2
train_3/3828.wav,3
train_2/3829.wav,2
train_1/3830.wav,1
train_1/3831.wav,1
train_2/3832.wav,2
train_0/3833.wav,0
train_2/3834.wav,2
train_3/3835.wav,3
train_0/3836.wav,0
train_3/3837.wav,3
train_0/3838.wav,0
train_3/3839.wav,3
train_3/3840.wav,3
train_1/3841.wav,1
train_3/3842.wav,3
train_3/3843.wav,3
train_1/3844.wav,1
train_2/3845.wav,2
train_2/3846.wav,2
train_3/3847.wav,3
train_0/3848.wav,0
train_0/3849.wav,0
train_1/3850.wav,1
train_0/3851.wav,0
train_2/3852.wav,2
train_3/3853.wav,3
train_0/3854.wav,0
train_0/3855.wav,0
train_3/3856.wav,3
train_2/3857.wav,2
train_1/3858.wav,1
train_3/3859.wav,3
train_3/3860.wav,3
train_3/3861.wav,3
train_1/3862.wav,1
train_0/3863.wav,0
train_0/3864.wav,0
train_0/3865.wav,0
train_1/3866.wav,1
train_2/3867.wav,2
train_2/3868.wav,2
train_1/3869.wav,1
train_2/3870.wav,2
train_3/3871.wav,3
train_1/3872.wav,1
train_3/3873.wav,3
train_2/3874.wav,2
train_1/3875.wav,1
train_1/3876.wav,1
train_0/3877.wav,0
train_0/3878.wav,0
train_3/3879.wav,3
train_0/3880.wav,0
train_3/3881.wav,3
train_0/3882.wav,0
train_0/3883.wav,0
train_2/3884.wav,2
train_3/3885.wav,3
train_3/3886.wav,3
train_1/3887.wav,1
train_0/3888.wav,0
train_0/3889.wav,0
train_2/3890.wav,2
train_2/3891.wav,2
train_1/3892.wav,1
train_0/3893.wav,0
train_1/3894.wav,1
train_1/3895.wav,1
train_2/3896.wav,2
train_2/3897.wav,2
train_0/3898.wav,0
train_2/3899.wav,2
train_1/3900.wav,1
train_2/3901.wav,2
train_2/3902.wav,2
train_2/3903.wav,2
train_1/3904.wav,1
train_3/3905.wav,3
train_2/3906.wav,2
train_1/3907.wav,1
train_3/3908.wav,3
train_2/3909.wav,2
train_2/3910.wav,2
train_0/3911.wav,0
train_0/3912.wav,0
train_2/3913.wav,2
train_3/3914.wav,3
train_1/3915.wav,1
train_2/3916.wav,2
train_0/3917.wav,0
train_2/3918.wav,2
train_0/3919.wav,0
train_0/3920.wav,0
train_2/3921.wav,2
train_1/3922.wav,1
train_1/3923.wav,1
train_2/3924.wav,2
train_3/3925.wav,3
train_0/3926.wav,0
train_3/3927.wav,3
train_1/3928.wav,1
train_3/3929.wav,3
train_3/3930.wav,3
train_3/3931.wav,3
train_3/3932.wav,3
train_2/3933.wav,2
train_1/3934.wav,1
train_1/3935.wav,1
train_2/3936.wav,2
train_3/3937.wav,3
train_2/3938.wav,2
train_3/3939.wav,3
train_0/3940.wav,0
train_2/3941.wav,2
train_2/3942.wav,2
train_0/3943.wav,0
train_2/3944.wav,2
train_2/3945.wav,2
train_0/3946.wav,0
train_0/3947.wav,0
train_3/3948.wav,3
train_0/3949.wav,0
train_0/3950.wav,0
train_1/3951.wav,1
train_2/3952.wav,2
train_1/3953.wav,1
train_1/3954.wav,1
train_0/3955.wav,0
train_0/3956.wav,0
train_1/3957.wav,1
train_1/3958.wav,1
train_1/3959.wav,1
train_0/3960.wav,0
train_3/3961.wav,3
train_0/3962.wav,0
train_0/3963.wav,0
train_3/3964.wav,3
train_3/3965.wav,3
train_0/3966.wav,0
train_0/3967.wav,0
train_0/3968.wav,0
train_3/3969.wav,3
train_3/3970.wav,3
train_2/3971.wav,2
train_3/3972.wav,3
train_1/3973.wav,1
train_3/3974.wav,3
train_1/3975.wav,1
train_2/3976.wav,2
train_3/3977.wav,3
train_0/3978.wav,0
train_1/3979.wav,1
train_2/3980.wav,2
train_1/3981.wav,1
train_1/3982.wav,1
train_1/3983.wav,1
train_2/3984.wav,2
train_1/3985.wav,1
train_0/3986.wav,0
train_1/3987.wav,1
train_1/3988.wav,1
train_3/3989.wav,3
train_2/3990.wav,2
train_0/3991.wav,0
train_0/3992.wav,0
train_0/3993.wav,0
train_0/3994.wav,0
train_1/3995.wav,1
train_0/3996.wav,0
train_0/3997.wav,0
train_2/3998.wav,2
train_1/3999.wav,1
train_3/4000.wav,3
train_1/4001.wav,1
train_0/4002.wav,0
train_1/4003.wav,1
train_2/4004.wav,2
train_3/4005.wav,3
train_1/4006.wav,1
train_2/4007.wav,2
train_0/4008.wav,0
train_1/4009.wav,1
train_0/4010.wav,0
train_0/4011.wav,0
train_1/4012.wav,1
train_2/4013.wav,2
train_2/4014.wav,2
train_2/4015.wav,2
train_2/4016.wav,2
train_3/4017.wav,3
train_0/4018.wav,0
train_0/4019.wav,0
train_1/4020.wav,1
train_2/4021.wav,2
train_1/4022.wav,1
train_3/4023.wav,3
train_0/4024.wav,0
train_1/4025.wav,1
train_1/4026.wav,1
train_2/4027.wav,2
train_1/4028.wav,1
train_0/4029.wav,0
train_2/4030.wav,2
train_1/4031.wav,1
train_0/4032.wav,0
train_1/4033.wav,1
train_3/4034.wav,3
train_1/4035.wav,1
train_1/4036.wav,1
train_1/4037.wav,1
train_3/4038.wav,3
train_1/4039.wav,1
train_0/4040.wav,0
train_0/4041.wav,0
train_2/4042.wav,2
train_3/4043.wav,3
train_2/4044.wav,2
train_0/4045.wav,0
train_3/4046.wav,3
train_1/4047.wav,1
train_3/4048.wav,3
train_2/4049.wav,2
train_0/4050.wav,0
train_0/4051.wav,0
train_3/4052.wav,3
train_2/4053.wav,2
train_2/4054.wav,2
train_2/4055.wav,2
train_0/4056.wav,0
train_2/4057.wav,2
train_0/4058.wav,0
train_1/4059.wav,1
train_1/4060.wav,1
train_0/4061.wav,0
train_2/4062.wav,2
train_3/4063.wav,3
train_1/4064.wav,1
train_1/4065.wav,1
train_3/4066.wav,3
train_2/4067.wav,2
train_0/4068.wav,0
train_2/4069.wav,2
train_0/4070.wav,0
train_3/4071.wav,3
train_0/4072.wav,0
train_2/4073.wav,2
train_0/4074.wav,0
train_0/4075.wav,0
train_3/4076.wav,3
train_3/4077.wav,3
train_2/4078.wav,2
train_2/4079.wav,2
train_0/4080.wav,0
train_3/4081.wav,3
train_3/4082.wav,3
train_1/4083.wav,1
train_0/4084.wav,0
train_2/4085.wav,2
train_3/4086.wav,3
train_3/4087.wav,3
train_0/4088.wav,0
train_0/4089.wav,0
train_0/4090.wav,0
train_3/4091.wav,3
train_2/4092.wav,2
train_0/4093.wav,0
train_2/4094.wav,2
train_3/4095.wav,3
train_1/4096.wav,1
train_1/4097.wav,1
train_0/4098.wav,0
train_0/4099.wav,0
train_3/4100.wav,3
train_2/4101.wav,2
train_0/4102.wav,0
train_3/4103.wav,3
train_0/4104.wav,0
train_0/4105.wav,0
train_2/4106.wav,2
train_0/4107.wav,0
train_1/4108.wav,1
train_1/4109.wav,1
train_2/4110.wav,2
train_1/4111.wav,1
train_3/4112.wav,3
train_1/4113.wav,1
train_0/4114.wav,0
train_2/4115.wav,2
train_0/4116.wav,0
train_2/4117.wav,2
train_3/4118.wav,3
train_3/4119.wav,3
train_2/4120.wav,2
train_3/4121.wav,3
train_2/4122.wav,2
train_3/4123.wav,3
train_2/4124.wav,2
train_1/4125.wav,1
train_1/4126.wav,1
train_2/4127.wav,2
train_2/4128.wav,2
train_1/4129.wav,1
train_0/4130.wav,0
train_0/4131.wav,0
train_2/4132.wav,2
train_3/4133.wav,3
train_2/4134.wav,2
train_1/4135.wav,1
train_1/4136.wav,1
train_0/4137.wav,0
train_1/4138.wav,1
train_2/4139.wav,2
train_2/4140.wav,2
train_0/4141.wav,0
train_2/4142.wav,2
train_0/4143.wav,0
train_2/4144.wav,2
train_1/4145.wav,1
train_1/4146.wav,1
train_0/4147.wav,0
train_1/4148.wav,1
train_2/4149.wav,2
train_3/4150.wav,3
train_0/4151.wav,0
train_0/4152.wav,0
train_2/4153.wav,2
train_3/4154.wav,3
train_0/4155.wav,0
train_2/4156.wav,2
train_3/4157.wav,3
train_2/4158.wav,2
train_1/4159.wav,1
train_3/4160.wav,3
train_1/4161.wav,1
train_2/4162.wav,2
train_2/4163.wav,2
train_1/4164.wav,1
train_3/4165.wav,3
train_1/4166.wav,1
train_2/4167.wav,2
train_3/4168.wav,3
train_2/4169.wav,2
train_1/4170.wav,1
train_3/4171.wav,3
train_1/4172.wav,1
train_3/4173.wav,3
train_1/4174.wav,1
train_1/4175.wav,1
train_3/4176.wav,3
train_3/4177.wav,3
train_0/4178.wav,0
train_2/4179.wav,2
train_1/4180.wav,1
train_2/4181.wav,2
train_3/4182.wav,3
train_0/4183.wav,0
train_2/4184.wav,2
train_3/4185.wav,3
train_1/4186.wav,1
train_1/4187.wav,1
train_0/4188.wav,0
train_3/4189.wav,3
train_2/4190.wav,2
train_3/4191.wav,3
train_2/4192.wav,2
train_3/4193.wav,3
train_1/4194.wav,1
train_1/4195.wav,1
train_0/4196.wav,0
train_1/4197.wav,1
train_2/4198.wav,2
train_0/4199.wav,0
train_3/4200.wav,3
train_1/4201.wav,1
train_0/4202.wav,0
train_1/4203.wav,1
train_2/4204.wav,2
train_1/4205.wav,1
train_3/4206.wav,3
train_3/4207.wav,3
train_3/4208.wav,3
train_0/4209.wav,0
train_0/4210.wav,0
train_2/4211.wav,2
train_3/4212.wav,3
train_0/4213.wav,0
train_0/4214.wav,0
train_1/4215.wav,1
train_0/4216.wav,0
train_1/4217.wav,1
train_2/4218.wav,2
train_1/4219.wav,1
train_2/4220.wav,2
train_3/4221.wav,3
train_0/4222.wav,0
train_2/4223.wav,2
train_3/4224.wav,3
train_2/4225.wav,2
train_0/4226.wav,0
train_3/4227.wav,3
